kegg_id	smiles	formal_charge
C15552	Cc1cc(Cn2cnc3c2CC(C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH3+]	2
C15552	Cc1cc(Cn2c[nH+]c3c2CC(C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N	2
C15552	Cc1cc(Cn2c[nH+]c3c2CC(C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N	1
C15552	Cc1cc(Cn2c[nH+]c3c2CC(C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH3+]	2
C15552	Cc1cc(Cn2c[nH+]c3c2CC(C(=O)[O-])N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH3+]	1
C15552	Cc1cc(Cn2cnc3c2CC(C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH3+]	1
C15552	Cc1cc(Cn2cnc3c2CC(C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH3+]	1
C15552	Cc1cc(Cn2cnc3c2CC(C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N	1
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	2
C15553	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)[O-])N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	-1
C15553	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	2
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	2
C15553	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	1
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	1
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)[O-])[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	2
C15553	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)[NH+](C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	1
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)[O-])N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	1
C15553	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1[NH+](C)C	1
C15553	Cc1cc(Cn2c[nH+]c3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	1
C15556	CC(=O)C(O)COP(=O)([O-])[O-]	-2
C15556	CC(=O)C(O)COP(=O)([O-])O	-1
C15563	Nc1[n-]c(=O)c(NC=O)c(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH+]1	-2
C15563	[NH3+]c1nc(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c([N-]C=O)c(=O)[n-]1	-2
C15563	[NH3+]c1[n-]c(=O)c(NC=O)c(N[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)[nH+]1	1
C15563	[NH3+]c1[n-]c(=O)c([N-]C=O)c(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)[nH+]1	-1
C15563	Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(NC=O)c(=O)[n-]1	-1
C15563	[NH3+]c1nc(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(NC=O)c(=O)[n-]1	-2
C15563	Nc1[n-]c(=O)c(NC=O)c(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)[nH+]1	-1
C15563	Nc1nc(N[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c([N-]C=O)c(=O)[n-]1	-2
C15563	Nc1[n-]c(=O)c([N-]C=O)c(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)[nH+]1	-2
C15563	Nc1nc(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(NC=O)c(=O)[n-]1	-2
C15563	[NH3+]c1[n-]c(=O)c(NC=O)c(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH+]1	-1
C15563	[NH3+]c1[n-]c(=O)c([N-]C=O)c(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH+]1	-2
C15563	Nc1[n-]c(=O)c([N-]C=O)c(N[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)[nH+]1	-1
C15563	[NH3+]c1nc(N[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(NC=O)c(=O)[n-]1	-1
C15563	[NH3+]c1nc(N[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c([N-]C=O)c(=O)[n-]1	-1
C15607	NC(=O)[N-]C(=O)CC(=O)O	-1
C15607	NC(=O)NC(=O)CC(=O)[O-]	-1
C15607	NC(=O)[N-]C(=O)CC(=O)[O-]	-2
C15612	C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CC[N+]3(O)CC[C@@H](OC1=O)[C@@H]23	1
C15650	CSCCC(=O)C(=O)COP(=O)([O-])[O-]	-2
C15650	CSCCC(=O)C(=O)COP(=O)([O-])O	-1
C15659	COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)[N-]C(=O)O[C@H]2CO[C@H]3OCC[C@H]32)cc1	-1
C15659	COc1ccc(S(=O)(=O)[NH+](CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3OCC[C@H]32)cc1	1
C15660	CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1cccc[nH+]1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1cccc[nH+]1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1cccc[nH+]1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H](NC(=O)N(C)Cc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(C)C	-2
C15660	CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]([N-]C(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]([N-]C(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)[N-]C(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-2
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]([N-]C(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H]([N-]C(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	-1
C15660	CC(C)[C@H](NC(=O)N(C)Cc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C	1
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-2
C15661	CC(C)[C@H]([N-]C(=O)OCc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1ccc[nH+]c1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccc[nH+]c1	1
C15661	CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-2
C15661	CC(C)[C@H]([N-]C(=O)OCc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1	-2
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccc[nH+]c1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1ccc[nH+]c1	-1
C15661	CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1ccc[nH+]c1	-1
C15661	CC(C)[C@H](NC(=O)OCc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccc[nH+]c1	2
C15661	CC(C)[C@H](NC(=O)OCc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1cccnc1	-2
C15661	CC(C)[C@H](NC(=O)OCc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1ccc[nH+]c1	1
C15661	CC(C)[C@H](NC(=O)OCc1cccc[nH+]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1	1
C15661	CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccc[nH+]c1	1
C15661	CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1	-1
C15661	CC(C)[C@H]([N-]C(=O)OCc1ccccn1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)[N-]C(=O)OCc1ccc[nH+]c1	-2
C15661	CC(C)[C@H](NC(=O)OCc1cccc[nH+]1)C(=O)[N-][C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccc[nH+]c1	1
C15662	O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)[NH+]1Cc1ccc(CO)cc1	1
C15662	O=C1[NH+](Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)[NH+]1Cc1ccc(CO)cc1	2
C15666	CC(=O)OCC1=C(C(=O)[O-])[NH+]2C(=O)[C@@H]([N-]C(=O)CCCC(=O)[O-])[C@H]2SC1	-2
C15666	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H]([N-]C(=O)CCCC(=O)O)[C@H]2SC1	-1
C15666	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H]([N-]C(=O)CCCC(=O)[O-])[C@H]2SC1	-2
C15666	CC(=O)OCC1=C(C(=O)[O-])[NH+]2C(=O)[C@@H](NC(=O)CCCC(=O)[O-])[C@H]2SC1	-1
C15666	CC(=O)OCC1=C(C(=O)O)[NH+]2C(=O)[C@@H]([N-]C(=O)CCCC(=O)[O-])[C@H]2SC1	-1
C15666	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H]([N-]C(=O)CCCC(=O)O)[C@H]2SC1	-2
C15666	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CCCC(=O)O)[C@H]2SC1	-1
C15666	CC(=O)OCC1=C(C(=O)[O-])[NH+]2C(=O)[C@@H]([N-]C(=O)CCCC(=O)O)[C@H]2SC1	-1
C15666	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CCCC(=O)[O-])[C@H]2SC1	-2
C15666	CC(=O)OCC1=C(C(=O)O)[NH+]2C(=O)[C@@H](NC(=O)CCCC(=O)O)[C@H]2SC1	1
C15666	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCCC(=O)[O-])[C@H]2SC1	-1
C15667	O=C([O-])Nc1cncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O	-1
C15667	O=C([O-])Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O	-1
C15667	O=C(O)Nc1cncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	-2
C15667	O=C([O-])Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	-2
C15667	O=C(O)Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O	1
C15667	O=C(O)Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	-1
C15667	O=C(O)Nc1cncn1[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O	-1
C15667	O=C([O-])Nc1cncn1[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O	-2
C15672	C=CC1=C(C)/C2=C/c3c(C(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)[O-])/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2	-1
C15672	C=CC1=C(C)/C2=C/c3c(C(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)[O-])/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)[O-])=C\C1=N2	-2
C15672	C=CC1=C(C)/C2=C/c3c(C(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)[O-])=C\C1=N2	-1
C15680	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]2O[C@@H]2[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC	1
C15681	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC	1
C15682	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O	1
C15683	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1CO	1
C15684	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1C	1
C15699	[NH3+]CCCCNC(=O)CC[C@H]([NH3+])C(=O)[O-]	1
C15699	NCCCCNC(=O)CC[C@H](N)C(=O)[O-]	-1
C15699	N[C@@H](CCC(=O)NCCCC[NH3+])C(=O)O	1
C15699	NCCCCNC(=O)CC[C@H]([NH3+])C(=O)O	1
C15699	NCCCC[N-]C(=O)CC[C@H](N)C(=O)[O-]	-2
C15699	N[C@@H](CCC(=O)[N-]CCCC[NH3+])C(=O)[O-]	-1
C15699	[NH3+]CCCCNC(=O)CC[C@H]([NH3+])C(=O)O	2
C15699	NCCCC[N-]C(=O)CC[C@H](N)C(=O)O	-1
C15699	[NH3+]CCCC[N-]C(=O)CC[C@H]([NH3+])C(=O)O	1
C15699	NCCCC[N-]C(=O)CC[C@H]([NH3+])C(=O)[O-]	-1
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N([O-])CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)[O-]	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N([O-])CCC[C@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)[O-]	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N([O-])CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-1
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)[O-]	-2
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN([O-])C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-1
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-1
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)O	-1
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)N([O-])CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)[O-]	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N([O-])CCC[C@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H]([N-]C(=O)[C@H](N)CCCN([O-])C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)N(O)CCC[C@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)[O-]	-1
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)[O-]	-2
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-1
C15719	C[C@@H](O)[C@@H]([N-]C(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)O	-2
C15719	C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN([O-])C=O)C(=O)N([O-])CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O	-2
C15767	N[C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)O	-1
C15767	[NH3+][C@@H](CCC(=O)[N-]CCCC(=O)O)C(=O)[O-]	-1
C15767	N[C@@H](CCC(=O)NCCCC(=O)O)C(=O)[O-]	-1
C15767	[NH3+][C@@H](CCC(=O)NCCCC(=O)O)C(=O)O	1
C15767	N[C@@H](CCC(=O)[N-]CCCC(=O)O)C(=O)[O-]	-2
C15767	[NH3+][C@@H](CCC(=O)[N-]CCCC(=O)[O-])C(=O)O	-1
C15767	N[C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-]	-2
C15767	N[C@@H](CCC(=O)[N-]CCCC(=O)[O-])C(=O)O	-2
C15767	[NH3+][C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-]	-1
C15767	N[C@@H](CCC(=O)[N-]CCCC(=O)O)C(=O)O	-1
C15767	[NH3+][C@@H](CCC(=O)[N-]CCCC(=O)[O-])C(=O)[O-]	-2
C15769	O=C1[N-]c2ccccc2OC1O	-1
C15770	O=C1C(O)Oc2ccccc2N1[O-]	-1
C15772	O=C1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccccc2N1[O-]	-1
C15808	CC(C)=CCC[C@@H](C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@](C)(C(=O)[O-])[C@@H]1CC3	-1
C15809	N=CC(=O)[O-]	-1
