smiles_cation	kegg_id_cation	formal_charge_cation	smiles_anion	kegg_id_anion	formal_charge_anion	smiles_il	distance	commercial_il
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@@H]([O-])[C@@H](C)[O-]	16.384452653142176	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@H]([O-])[C@H](C)[O-]	16.384452653142176	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC([O-])CO	['C00583']	-1	C[N+]1=CCCC1.CC([O-])CO	16.395219869268974	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	N#C[O-]	['C01417']	-1	C[N+]1=CCCC1.N#C[O-]	16.39965949488914	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C=CC([NH-])=O	['C01659']	-1	C[N+]1=CCCC1.C=CC([NH-])=O	16.399756697079095	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(O)C[O-]	['C00583']	-1	C[N+]1=CCCC1.CC(O)C[O-]	16.415031803075845	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	CC(C)[O-]	['C01845']	-1	CC[N+](CC)(CC)CC.CC(C)[O-]	16.424638432517742	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[O-]	['C00058']	-1	C[N+]1=CCCC1.O=C[O-]	16.536964146717782	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CP(=O)([O-])O	['C17943']	-1	C[N+]1=CCCC1.O=CP(=O)([O-])O	16.546227728716175	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S([O-])O	['C00094', 'C11481']	-1	C[N+]1=CCCC1.O=S([O-])O	16.563686539834578	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=P([O-])([O-])O	['C00009']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=P([O-])([O-])O	16.57738027370109	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CCC[O-]	['C00969']	-1	C[N+]1=CCCC1.O=CCC[O-]	16.589929277552013	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[N-]C([NH-])=O	['C16363']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[N-]C([NH-])=O	16.61396820067106	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CC[O-]	['C00266']	-1	C[N+]1=CCCC1.O=CC[O-]	16.639020108256187	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)(O)[S-]	['C00320']	-1	C[N+]1=CCCC1.O=S(=O)(O)[S-]	16.640765463276207	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=P([O-])([O-])CCO	['C06451', 'C06451']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=P([O-])([O-])CCO	16.65000236781234	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(C)[O-]	['C01845']	-1	C[N+]1=CCCC1.CC(C)[O-]	10.71299847380457	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[O-]	['C00132']	-1	C[N+]1=CCCC1.C[O-]	10.744629501451795	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CC[O-]	['C01380']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]CC[O-]	10.792837870776784	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@H]([O-])[C@H](C)[O-]	11.03219759362685	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@@H]([O-])[C@@H](C)[O-]	11.03219759362685	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC([O-])C[O-]	['C00583']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.CC([O-])C[O-]	11.134053819560034	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC[O-]	['C00469']	-1	C[N+]1=CCCC1.CC[O-]	11.305788735967546	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=[N+]([O-])[O-]	['C00244']	-1	C[N+]1=CCCC1.O=[N+]([O-])[O-]	11.323311238100873	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CCC[O-]	['C02457']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]CCC[O-]	11.325121152101124	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CCC[O-]	['C05979']	-1	C[N+]1=CCCC1.CCC[O-]	11.440442277877185	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[NH-]C([NH-])=O	['C00086']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[NH-]C([NH-])=O	11.825529090269292	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C(C[O-])C[O-]	['C00184']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C(C[O-])C[O-]	12.058678589444467	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]([O-])[C@@H](C)O	['C03044']	-1	C[N+]1=CCCC1.C[C@@H]([O-])[C@@H](C)O	12.085092005392795	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H]([O-])[C@H](C)O	['C03046']	-1	C[N+]1=CCCC1.C[C@H]([O-])[C@H](C)O	12.085092005392795	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[NH-]C=O	['C00488']	-1	C[N+]1=CCCC1.[NH-]C=O	12.129218645522439	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CS(=O)(=O)[O-]	['C11145', 'C12560']	-1	C[N+]1=CCCC1.CS(=O)(=O)[O-]	12.181220383641511	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=N[O-]	['C00088']	-1	C[N+]1=CCCC1.O=N[O-]	12.187089684511518	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[Cl-]	['C00698']	-1	C[N+]1=CCCC1.[Cl-]	12.191664238052464	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H]([O-])C=O	['C00424']	-1	C[N+]1=CCCC1.C[C@H]([O-])C=O	12.229542858726946	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]([O-])C=O	['C00937']	-1	C[N+]1=CCCC1.C[C@@H]([O-])C=O	12.229542858726946	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(=O)C[O-]	['C05235']	-1	C[N+]1=CCCC1.CC(=O)C[O-]	12.236171731239583	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(=O)[C@@H](C)[O-]	['C00810']	-1	C[N+]1=CCCC1.CC(=O)[C@@H](C)[O-]	12.356934744832568	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(=O)[C@H](C)[O-]	['C01769']	-1	C[N+]1=CCCC1.CC(=O)[C@H](C)[O-]	12.356934744832568	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CC[O-]	['C01380']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CC[O-]	12.426007593984698	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S([O-])[O-]	['C00094', 'C11481']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=S([O-])[O-]	12.4292045379756	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CCCC[O-]	['C06142']	-1	C[N+]1=CCCC1.CCCC[O-]	12.457100795324349	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[O-]	['C00132']	-1	CC[N+](CC)(CC)CC.C[O-]	12.487786393769532	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CCS(=O)(=O)[O-]	['C00593']	-1	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	12.516483637636927	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC([O-])CO	['C00583']	-1	C[N+]1=CCCC1.CC([O-])CO	12.527236234601002	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])CC[O-]	['C05123']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	12.546244553066499	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(O)C[O-]	['C00583']	-1	C[N+]1=CCCC1.CC(O)C[O-]	12.56734024797667	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[C@H]([O-])C[O-]	['C00577']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C[C@H]([O-])C[O-]	12.60603986710955	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[C@@H]([O-])C[O-]	['C02426']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C[C@@H]([O-])C[O-]	12.60603986710955	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CC[O-]	['C00266']	-1	C[N+]1=CCCC1.O=CC[O-]	12.63152355680525	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CCC[O-]	['C00969']	-1	C[N+]1=CCCC1.O=CCC[O-]	12.635264013322207	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	N#C[O-]	['C01417']	-1	C[N+]1=CCCC1.N#C[O-]	12.642335612843695	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	CC(C)[O-]	['C01845']	-1	CC[N+](CC)(CC)CC.CC(C)[O-]	12.695037140631118	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[N-]C([NH-])=O	['C16363']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[N-]C([NH-])=O	12.741360802584415	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	C=CC([NH-])=O	['C01659']	-1	C[N+]1=CCCC1.C=CC([NH-])=O	12.76379423807362	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@H]([O-])[C@H](C)[O-]	12.777771869590254	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@@H]([O-])[C@@H](C)[O-]	12.777771869590254	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(C)([O-])C#N	['C02659']	-1	C[N+]1=CCCC1.CC(C)([O-])C#N	12.792550954948258	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	CC([O-])C[O-]	['C00583']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.CC([O-])C[O-]	12.816580369080837	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	O=[N+]([O-])[O-]	['C00244']	-1	CC[N+](CC)(CC)CC.O=[N+]([O-])[O-]	12.820478144837356	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CCO	['C01380']	-1	C[N+]1=CCCC1.[O-]CCO	12.85785875173953	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C([O-])[O-]	['C00288', 'C01353']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C([O-])[O-]	12.87425928246309	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[O-]	['C00058']	-1	C[N+]1=CCCC1.O=C[O-]	12.88418863293251	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CCC[O-]	['C02457']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CCC[O-]	12.92044191862185	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CC(O)C[O-]	['C00116']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]CC(O)C[O-]	12.98775133129938	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	CC[O-]	['C00469']	-1	CC[N+](CC)(CC)CC.CC[O-]	13.025364180091367	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])CC[O-]	['C05123']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	14.778765973370104	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CCS(=O)(=O)[O-]	['C00593']	-1	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	14.989959749333943	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CSCCS(=O)(=O)[O-]	['C03920']	-1	C[N+]1=CCCC1.CSCCS(=O)(=O)[O-]	15.389578696089163	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@H]([O-])[C@H](C)[O-]	15.61753619428663	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@@H]([O-])[C@@H](C)[O-]	15.61753619428663	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])NC1CCCCC1	['C02824']	-1	C[N+]1=CCCC1.O=S(=O)([O-])NC1CCCCC1	15.771395978555779	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H](O)CP(=O)([O-])[O-]	['C06452', 'C06452']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@H](O)CP(=O)([O-])[O-]	15.985260379865345	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	O=S(=O)([O-])CC[O-]	['C05123']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=S(=O)([O-])CC[O-]	16.015099846127704	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	O=CCS(=O)(=O)[O-]	['C00593']	-1	CC[N+](CC)(CC)CC.O=CCS(=O)(=O)[O-]	16.193183355633707	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CS(=O)(=O)[O-]	['C11145', 'C12560']	-1	C[N+]1=CCCC1.CS(=O)(=O)[O-]	16.210571377984426	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C([O-])CS(=O)(=O)[O-]	['C14179']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C([O-])CS(=O)(=O)[O-]	16.22275427832122	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=CCP(=O)([O-])[O-]	['C03167']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=CCP(=O)([O-])[O-]	16.23890446705159	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC([O-])C[O-]	['C00583']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.CC([O-])C[O-]	16.25938087478631	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@H]([O-])[C@H](C)O	['C03046']	-1	C[N+]1=CCCC1.C[C@H]([O-])[C@H](C)O	16.29474911077179	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]([O-])[C@@H](C)O	['C03044']	-1	C[N+]1=CCCC1.C[C@@H]([O-])[C@@H](C)O	16.29474911077179	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C(C[O-])C[O-]	['C00184']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C(C[O-])C[O-]	16.331603389630082	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=P([O-])([O-])CCO	['C06451', 'C06451']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=P([O-])([O-])CCO	16.368743418055097	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[C@@H]1O[C@@H]1P(=O)([O-])[O-]	['C06454']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[C@@H]1O[C@@H]1P(=O)([O-])[O-]	16.402663276984057	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])CCO	['C05123']	-1	C[N+]1=CCCC1.O=S(=O)([O-])CCO	16.43293001343798	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-][C@@H]1CCCC[C@H]1[O-]	['C03739']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-][C@@H]1CCCC[C@H]1[O-]	16.486047660231847	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-][C@@H]1CCCC[C@@H]1[O-]	['C12313']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-][C@@H]1CCCC[C@@H]1[O-]	16.486047660231847	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])CC[S-]	['C03576']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=S(=O)([O-])CC[S-]	16.494013538437372	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	CSCCS(=O)(=O)[O-]	['C03920']	-1	CC[N+](CC)(CC)CC.CSCCS(=O)(=O)[O-]	16.520568978835847	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CCC[O-]	['C02457']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]CCC[O-]	16.544933037163457	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(=O)[C@H](C)[O-]	['C01769']	-1	C[N+]1=CCCC1.CC(=O)[C@H](C)[O-]	16.611068197214518	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(=O)[C@@H](C)[O-]	['C00810']	-1	C[N+]1=CCCC1.CC(=O)[C@@H](C)[O-]	16.611068197214518	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]CC[O-]	['C01380']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]CC[O-]	16.646959697924025	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=P([O-])([O-])CO	['C06455']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=P([O-])([O-])CO	16.666039342138482	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[C@H]([O-])C[O-]	['C00577']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C[C@H]([O-])C[O-]	16.721586885258333	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C[C@@H]([O-])C[O-]	['C02426']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.O=C[C@@H]([O-])C[O-]	16.721586885258333	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	C[N-]C(=O)[N-]C	['C16364']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.C[N-]C(=O)[N-]C	16.722397772456798	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=S(=O)([O-])CCS	['C03576']	-1	C[N+]1=CCCC1.O=S(=O)([O-])CCS	16.75811116135791	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cn1cnc(CC[NH3+])c1	['C05127']	1	O=S(=O)([O-])CC[O-]	['C05123']	-2	Cn1cnc(CC[NH3+])c1.Cn1cnc(CC[NH3+])c1.O=S(=O)([O-])CC[O-]	16.78328940135589	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	O=C(O)CS(=O)(=O)[O-]	['C14179']	-1	C[N+]1=CCCC1.O=C(O)CS(=O)(=O)[O-]	16.807977285958437	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CC(C)[O-]	['C01845']	-1	C[N+]1=CCCC1.CC(C)[O-]	16.8623318930174	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
Cn1cnc(CC[NH3+])c1	['C05127']	1	O=CCS(=O)(=O)[O-]	['C00593']	-1	Cn1cnc(CC[NH3+])c1.O=CCS(=O)(=O)[O-]	16.86344176979935	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	[O-]C[C@H]1OC(O)C[C@@H]1[O-]	['C01801']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.[O-]C[C@H]1OC(O)C[C@@H]1[O-]	16.876562826021658	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	1	CNCCP(=O)([O-])[O-]	['C05679']	-2	C[N+]1=CCCC1.C[N+]1=CCCC1.CNCCP(=O)([O-])[O-]	16.896015160297285	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@H]([O-])[C@H](C)[O-]	16.908957200328608	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@@H]([O-])[C@@H](C)[O-]	16.908957200328608	CCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
