name	cas	url
1-Propyl-3-methylpyridinium bis(trifluoromethylsulfonyl)imide, 99%	817575-06-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0215-hp
1-Propyl-4-methylpyridinium bis(trifluoromethylsulfonyl)imide, 99%	1456878-01-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0218-hp
1-Propyl-4-methylpyridinium bromide, >99%	70850-58-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0223-hp
1-Propylimidazole, >98%	35203-44-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/1-alkylimidazoles/ki-0030-hp
1-Propylpyridinium bis(trifluoromethylsulfonyl)imide, 99%	1104525-90-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0212-hp
1-Propylpyridinium bromide, 99%	873-71-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0224-hp
1-Propylpyridinium hexafluorophosphate, 99%	1242154-97-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0251-hp
1-Propylpyridinium iodide, >98%	39868-02-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0253-hp
1-Propylpyridinium tetrafluoroborate, >98%	239084-00-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0252-hp
1-Propylpyridinium triflate, 99%	1242154-93-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0250-hp
2-Hydroxyethylammonium formate,>97%	53226-35-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0034-sg
2-Methyl-1-octylimidazole, >98%	60964-49-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/1-alkyl-2-methylimidazoles/ki-0012-hp
2-Methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide, 99%	1456877-99-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyridinium-based/il-0248-hp
2-Methylimidazole, >98%	693-98-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/1-alkyl-2-methylimidazoles/ki-0036-hp
4-tert-Butylpyridine, 96%	3978-81-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0003
Betaine bis(trifluoromethylsulfonyl)imide, 98%	915223-75-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0347-hp
Bis(1-butyl-3-methylimidazolium) tetrathiocyanatocobaltate, >99%	1245942-47-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/imidazolium-based/il-0310-hp
Bis(1-ethyl-3-methylimidazolium) tetrathiocyanatocobaltate, >99%	1255925-80-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/imidazolium-based/il-0309-hp
Bis(trifluoromethylsulfonyl)imide, 99%, 70-72% aqueous solution	82113-65-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/triflic-acid-derivatives/ki-0055-hp
Butyltriethylammonium bis(trifluoromethylsulfonyl)imide, 99%	324574-91-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0329-hp
Butyltrimethylammonium 1,1,2,2-tetrafluoroethanesulfonate, 99%	3032953-04-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0237-hp
Butyltrimethylammonium bis(trifluoromethylsulfonyl)imide, 99%	258273-75-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0032-hp
Butyltrimethylammonium bis(trifluoromethylsulfonyl)imide, 99,5%	258273-75-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0032
Choline acetate, 98%	14586-35-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/imidazolium-based/il-0322-hp
Choline acetate, 98% - TG	14586-35-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/imidazolium-based/il-0322-tg
Choline acetate, 98% - UP	14586-35-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0322
Choline bis(trifluoromethylsulfonyl)imide, 99%	827027-25-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0110-hp
Choline dihydrogen phosphate,>98%	83846-92-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0042-hp
Choline dihydrogenphosphate, 98%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-fce-8000
Choline hexanoate, >97%	...	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0351-hp
Choline hydroxide solution, purity 97%, 15 wt% in water	123-41-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/ki-0058
Diethylcarbonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0030
Diethylmethylammonium methanesulfonate, 98%	945715-44-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0325-hp
Diethylmethylammonium triflate, 98%	945715-39-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0326-hp
Diethylmethylammonium trifluoromethanesulfonate, 98%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-fce-1000
Diethylmethylsulfonium bis(trifluoromethylsulfonyl)imide, 99%	792188-85-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/sulfonium-based/il-0031-hp
Diethyloxonium tetrakis(perfluoro-t.-butoxy) aluminate,99%	868971-45-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/weakly-coordinating-anions/ki-0021-hp
Dimethylcarbonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0040
Diphenyliodonium Triflate, 98%	66003-76-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0070-hp
Electrolyte with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0110-100
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-01350-50
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-01450-50
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-01350-75
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-01450-75
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-01560-50
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-01560-75
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-013540-33
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-014570-33
Electrolytes with lithium bis(trifluoromethylsulfonyl)imide		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-014560-33
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02350-50
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02350-75
Electrolytes with Lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02450-50
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02450-75
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02560-50
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-02560-75
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-023450-33
Electrolytes with lithium hexafluorophosphate		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-lbe-024570-33
Ethylacetate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0070
Ethylammonium nitrate,>97%	22113-86-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0043-sg
Ethyldimethylpropylammonium bis(trifluormethylsulfonyl)imide, 99%	258273-77-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0349-hp
Ethylenecarbonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0050
Ethylmethylcarbonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0060
Ethylmethylpropylammonium perfluorobutanesulfonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-fce-2000
Ethyltributylphosphonium diethyl phosphate, >95%	20445-94-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0018-tg
FC-3283, >99%	86508-42-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0008-hp
FC-40, >99%	86508-42-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0005-hp
FC-43, >99%	86508-42-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0006-hp
FC-72, >99%	86508-42-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0009-hp
Guanidinium iodide, 99%	19227-70-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0001
Guanidinium thiocyanate, 99%	593-84-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0002
Hexadecyltrimethylammonium bis(trifluoromethylsulfonyl)imide, 99%	1031250-01-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0327-hp
Imidazole, >98%	288-32-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/other-heterocycles/ki-0035-hp
IoLiLyte  221PG >95%	68132-96-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/0024-tg
IoLiLyte  T2EG, >95%	68071-95-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/0023-tg
IoLiLyte 12IM, >95%	342573-75-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/0026-hp
IoLiLyte C1EG, >95%	68989-03-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/0022-tg
IoLiLyte® SP-163 0,03M I3-   BMIM-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-004-hp
IoLiLyte® SP-196 0,2M I3-   DiMIM/EMIM-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-007-hp
IoLiLyte® SP-237 0,2M I3-   PMIM/EMIM-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-005-hp
IoLiLyte® SP-355 0,1M I3-   Imidazolium-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-003-hp
IoLiLyte® SP-361 0,1M I3-   Imidazolium-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-001-hp
IoLiLyte® SP-382 0,15M I3-   Imidazolium-based Electrolyte		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/es-002-hp
IoLiTherm 3283, >99 %	338-83-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/iolitherm-3283
IoLiTherm 71, >99 %	163702-08-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/iolitherm-71
IoLiTherm 72, >99 %	163702-06-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/iolitherm-72
IoLiTherm 73, >99 %	132182-92-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/iolitherm-73
IoLiTherm 75, >99 %	297730-93-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/iolitherm-75
Lithium bis(fluorosulfonyl)imide, >99%	171611-11-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0059
Lithium bis(nonafluorobutanesulfonyl)imide, >98%	119229-99-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/perfluorobutane-sulfonic-acid-derivatives/ki-0066-hp
Lithium bis(pentafluoroethylsulfonyl)imide, 99%	132843-44-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/triflic-acid-derivatives/ki-0016-hp
Lithium bis(pentafluoroethylsulfonyl)imide, battery grade		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0300
Lithium bis(trifluoromethylsulfonyl)imide, 80% in water	90076-65-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0046
Lithium bis(trifluoromethylsulfonyl)imide, 99%	90076-65-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/triflic-acid-derivatives/ki-0001-hp
Lithium bis(trifluoromethylsulfonyl)imide, battery grade		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0100
Lithium dicyanamide, 99 %	195199-57-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0054-hp
Lithium hexafluorophosphate, battery grade		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0200
Lithium iodide, 99%	10377-51-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0007
Magnesium bis(trifluoromethylsulfonyl)imide, >99%	133395-16-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0057-hp
Magnesium tetrakis(hexafluoroisopropyloxy)borate, >99 %		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0072
Methyl triflate, >98%	333-27-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/triflic-acid-derivatives/ki-0002-hp
Methyltrioctylammonium bis(trifluoromethylsulfonyl)imide, 99%	375395-33-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0017-hp
Methyltrioctylammonium triflate, 97%	121107-18-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0118-hp
Methyltrioctylphosphonium methylcarbonate, >97%, 30% in MeOH	1204316-79-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0031-sg
N,N-Diethyl-N-methyl-N-(2-methoxyethyl) ammonium bis(trifluoromethylsulfonyl)-imide, 99%	464927-84-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0116-hp
N,N-Diethyl-N-methyl-N-(2-methoxyethyl) ammonium tetrafluoroborate, 99%	464927-72-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0123-hp
N-Butyl-N-methyl-morpholinium bromide, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/iolilyte-fbe-2000
N-Butylbenzimidazole, >98%	4886-30-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0005
N-Ethyl-N-methyl-N-propylammonium perfluorobutanesulfonate, 99%	1186599-90-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0338-hp
N-Methylbenzimidazole, >98%	1632-83-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0004
N-Octylbenzimidazole, >98%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolitive-pve-0006
N-[2-(Methacryloyloxy)ethyl]-N,N-dimethylbutylammonium bis(fluorosulfonyl)imide, >97%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0364-hp
N-[2-(Methacryloyloxy)ethyl]-N,N-dimethylbutylammonium bis(trifluoromethylsulfonyl)imide, >97%	1616483-28-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0363-hp
Novec 649 >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0010-hp
Novec 7000, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0011-hp
Novec 7100, >99%	163702-08-7 / 163702-07-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0001-hp
Novec 71DA, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0013-hp
Novec 71DE, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0012-hp
Novec 71IPA, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0016-hp
Novec 7200, >99%	163702-05-4 / 163702-06-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0002-hp
Novec 72DA, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0015-hp
Novec 72DE, >99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0014-hp
Novec 7300, >99%	132182-92-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0003-hp
Novec 7500, >99%	297730-93-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/3m-novec-and-3m-fluoriniert/fl-0004-hp
PEG-200, Ph. Eur		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0020
Poly(diallyldimethylpyrrolidinium) bis(fluorosulfonyl)imide, >98%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyrrolidinium-based/il-0362-hp
Poly(diallyldimethylpyrrolidinium) bis(trifluoromethylsulfonyl)imide, >98%	521942-10-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/pyrrolidinium-based/il-0361-hp
Potassium hexafluorophosphate, 99%	17084-13-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0031-hp
Potassium perfluorobutane sulfonate, >98%	29420-49-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/perfluorobutane-sulfonic-acid-derivatives/ki-0044-hp
Potassium tetracyanoborat, 98%	261356-49-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0068-hp
Potassium tetrafluoroborate, 98%	14075-53-7	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0042-hp
Propylenecarbonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0010
Ready-to use electrolyte based on 1-Butyl-3-methylimidazolium chloride	80432-09-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/ep-0004-hp
Ready-to use electrolyte based on 1-Ethyl-3-methylimidazolium chloride	80432-05-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/ep-0003-hp
Sodium dicyanamide, >97%	1934-75-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0015-sg
Sodium tetrafluoroborate, >98%	13755-29-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0025-hp
Sodium tricyanomethanide, 98%	36603-80-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0049-sg
Tetrabutylphosphonium acetate, >98%	30345-49-4	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0046-hp
Tetrabutylphosphonium bromide, >95%	3115-68-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0014-tg
Tetrabutylphosphonium bromide, >95%, 75% in water	3115-68-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0014-lg
Tetrabutylphosphonium chloride, >95%	2304-30-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0015-tg
Tetrabutylphosphonium chloride, >95%, 75% in methanol	2304-30-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0015-lg
Tetraethylammonium 1,1,2,2-tetrafluoroethanesulfonate, >98%	3032953-07-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0238-sg
Tetraethylammonium bis(trifluoromethylsulfonyl)imide, >98%	161401-26-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0335-hp
Tetraethylammonium Tetrafluoroborate, 98%	429-06-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0348-hp
Tetraethylammonium Tetrafluoroborate, 99%	429-06-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0348
Tetraoctylphosphonium bromide, >95%	23906-97-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0016-tg
Tributylhexadecylphosphonium bromide, >95%, solution, 70% in isopropanol		https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0041-lg
Tributylmethylammonium bis(fluorosulfonyl)imide, >98%	1425637-15-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0346-hp
Tributylmethylammonium bis(trifluoromethylsulfonyl)imide, 99%	405514-94-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0117-hp
Tributylmethylphosphonium bis(fluorosulfonyl)imide, >98%	2253137-97-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0045-hp
Tributylmethylphosphonium bis(trifluoromethylsulfonyl)imide, 99%	324575-10-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0037-hp
Tributylmethylphosphonium methylcarbonate, >97%, 50% in MeOH	120256-45-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0030-sg
Tributylmethylphosphonium methylsulfate, >95%	69056-62-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0013-tg
Tributyltetradecylphosphonium chloride, >95%	81741-28-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0017-tg
Tributyltetradecylphosphonium chloride, >95%   (50% solution in water)	81741-28-8	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0017-sg
Tributyltetradecylphosphonium dodecylbenzenesulfonate, >95%	170695-05-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0019-tg
Triethylammonium bis(trifluoromethylsulfonyl)imide, >98%	...	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0355-hp
Triethylammonium methanesulfonate, 98%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-fce-7000
Triethylammonium trifluoromethanesulfonate, 99%		https://iolitec.de/index.php/products/ionic_liquids/catalogue/ready-use-electrolytes/iolilyte-fce-6000
Triethyloctylammonium bis(trifluoromethylsulfonyl)imide, >98%	210230-48-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0328-hp
Triethylpentylammonium bis(trifluoromethylsulfonyl)imide, 99%	906478-91-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/ammonium-based/il-0350-hp
Triethylsulfonium bis(trifluoromethylsulfonyl)imide, 99%	321746-49-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/sulfonium-based/il-0030-hp
Triethylsulfonium iodide, >98%	1829-92-1	https://iolitec.de/index.php/products/ionic_liquids/catalogue/sulfonium-based/il-0258-hp
Trifluoromethanesulfonic acid, 99%	1493-13-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/triflic-acid-derivatives/ki-0008-hp
Trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate, >90%	465527-58-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0009-tg
Trihexyltetradecylphosphonium bis(2-ethylhexyl)phosphate, 98%	1092655-30-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0036-hp
Trihexyltetradecylphosphonium bis(fluorosulfonyl)imide, >98%	2253165-55-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0044-hp
Trihexyltetradecylphosphonium bis(nonafluorobutanesulfonyl)imide, >95%	1256247-32-1 	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0047-hp
Trihexyltetradecylphosphonium bis(trifluoromethylsulfonyl)imide, >98%	460092-03-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0021-hp
Trihexyltetradecylphosphonium bromide, >95%	654057-97-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0007-tg
Trihexyltetradecylphosphonium chloride, >95%	258864-54-9	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0006-tg
Trihexyltetradecylphosphonium decanoate, >95%	465527-65-5	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0008-tg
Trihexyltetradecylphosphonium dicyanamide, >95%	701921-71-3	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0010-tg
Trihexyltetradecylphosphonium dioctylsulfosuccinate, >98%	...	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0042-hp
Trihexyltetradecylphosphonium hexafluorophosphate, >95%	374683-44-0	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0012-tg
Trihexyltetradecylphosphonium tricyanomethanide, 98%	855788-60-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/phosphonium-based/0038-hp
Trimethylsulfonium iodide, >98%	2181-42-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/sulfonium-based/il-0259-hp
Triphenylcarbenium tetrakis(perfluoro-t.-butoxy) aluminate, 99%	263880-38-2	https://iolitec.de/index.php/products/ionic_liquids/catalogue/weakly-coordinating-anions/ki-0020-hp
Vinylene carbonate, 99%	872-36-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/iolilyte-lbe-0080
Zinc acetate, >98%	557-34-6	https://iolitec.de/index.php/products/ionic_liquids/catalogue/miscellaneous-compounds/ki-0064-hp
