smiles_cation	kegg_id_cation	smiles_anion	kegg_id_anion	smiles_il	distance	commercial_il
C[N+]1=CCCC1	['C06178']	O=C(C[O-])C[O-]	['C00184']	C[N+]1=CCCC1.O=C(C[O-])C[O-]	17.92240671171806	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]C1CCCCC1[O-]	['C03739', 'C12313']	C[N+]1=CCCC1.[O-]C1CCCCC1[O-]	17.97493668757916	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CCO	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CCO	18.03847858530464	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC1OC1P(=O)([O-])O	['C06454']	C[N+]1=CCCC1.CC1OC1P(=O)([O-])O	18.05766533089245	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C1=CCC(c2cccnc2)[NH2+]C1	['C10126']	O=CCS(=O)(=O)[O-]	['C00593']	C1=CCC(c2cccnc2)[NH2+]C1.O=CCS(=O)(=O)[O-]	18.082269411647914	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[NH3+]	['C00218']	O=CCS(=O)(=O)[O-]	['C00593']	C[NH3+].O=CCS(=O)(=O)[O-]	18.144246118981833	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	O=CCS(=O)(=O)[O-]	['C00593']	CC[N+](CC)(CC)CC.O=CCS(=O)(=O)[O-]	18.149944427402854	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])[O-]	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])[O-]	18.16474358941647	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	18.19214761617357	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=C(O)CS(=O)(=O)[O-]	['C14179']	C[N+]1=CCCC1.O=C(O)CS(=O)(=O)[O-]	18.198419286418833	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	O=S(=O)([O-])CC[O-]	['C05123']	CC[N+](CC)(CC)CC.O=S(=O)([O-])CC[O-]	18.231886703317738	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C1=CCC(c2cccnc2)[NH2+]C1	['C10126']	O=S(=O)([O-])CC[O-]	['C05123']	C1=CCC(c2cccnc2)[NH2+]C1.O=S(=O)([O-])CC[O-]	18.25351383996741	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC([O-])C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])C[O-]	18.267160547125755	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[S-]	['C03576']	C[N+]1=CCCC1.O=S(=O)([O-])CC[S-]	18.304301118643217	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH3+]C1CCCCC1	['C00571']	CSCCS(=O)(=O)[O-]	['C03920']	[NH3+]C1CCCCC1.CSCCS(=O)(=O)[O-]	18.310673656281317	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CP(=O)([O-])[O-]	['C17943']	C[N+]1=CCCC1.O=CP(=O)([O-])[O-]	18.333175420127372	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)[O-]	['C01845']	C[N+]1=CCCC1.CC(C)[O-]	18.358638200483014	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH3+]C1CCCCC1	['C00571']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	[NH3+]C1CCCCC1.CC([O-])C(C)[O-]	18.368370441066812	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[NH3+]	['C00218']	O=S(=O)([O-])CC[O-]	['C05123']	C[NH3+].O=S(=O)([O-])CC[O-]	18.37424948853558	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C=O	['C00424', 'C00937']	C[N+]1=CCCC1.CC([O-])C=O	18.38138999204877	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C1=CCC(c2cccnc2)[NH2+]C1	['C10126']	O=S(=O)([O-])CCSCC[O-]	['C21752']	C1=CCC(c2cccnc2)[NH2+]C1.O=S(=O)([O-])CCSCC[O-]	18.383663741876255	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CCC[O-]	['C02457']	C[N+]1=CCCC1.[O-]CCC[O-]	18.38370029591969	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	O=S(=O)([O-])CCSCC[O-]	['C21752']	CC[N+](CC)(CC)CC.O=S(=O)([O-])CCSCC[O-]	18.410892905900266	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCP(=O)([O-])O	['C03167']	C[N+]1=CCCC1.O=CCP(=O)([O-])O	18.50765450104156	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH3+]C1CCCCC1	['C00571']	CC1OC1P(=O)([O-])[O-]	['C06454']	[NH3+]C1CCCCC1.CC1OC1P(=O)([O-])[O-]	18.525754146429275	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	18.5473961003079	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CCS	['C03576']	C[N+]1=CCCC1.O=S(=O)([O-])CCS	18.552500697163623	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[NH3+]	['C00218']	O=S(=O)([O-])CCSCC[O-]	['C21752']	C[NH3+].O=S(=O)([O-])CCSCC[O-]	18.555262751988398	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH3+]C1CCCCC1	['C00571']	O=CCP(=O)([O-])[O-]	['C03167']	[NH3+]C1CCCCC1.O=CCP(=O)([O-])[O-]	18.558184149270524	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
[NH3+]C1CCCCC1	['C00571']	O=C([O-])CS(=O)(=O)[O-]	['C14179']	[NH3+]C1CCCCC1.O=C([O-])CS(=O)(=O)[O-]	18.58146180200862	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCC1CCCC[NH2+]1	['C06523']	O=CCS(=O)(=O)[O-]	['C00593']	CCCC1CCCC[NH2+]1.O=CCS(=O)(=O)[O-]	18.640904190688865	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])O	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])O	18.64745308353963	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]C1CCCCC1	['C00854']	C[N+]1=CCCC1.[O-]C1CCCCC1	18.658568949467814	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
Cn1cnc(CC[NH3+])c1	['C05127']	O=CCS(=O)(=O)[O-]	['C00593']	Cn1cnc(CC[NH3+])c1.O=CCS(=O)(=O)[O-]	18.678386000709267	CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)[O-]	['C01845']	C[N+]1=CCCC1.CC(C)[O-]	14.82913861919374	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	C[O-]	['C00132']	C[N+]1=CCCC1.C[O-]	14.907149516326276	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)[O-]	14.946252023696319	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=[N+]([O-])[O-]	['C00244']	C[N+]1=CCCC1.O=[N+]([O-])[O-]	14.971068033204663	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	15.059003984567656	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])[O-]	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])[O-]	15.28363590847524	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	15.331069319245183	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CCC[O-]	['C02457']	C[N+]1=CCCC1.[O-]CCC[O-]	15.391299265627195	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC[O-]	['C00469']	C[N+]1=CCCC1.CC[O-]	15.465829954290529	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CCC[O-]	['C05979']	C[N+]1=CCCC1.CCC[O-]	15.507777953793427	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CS(=O)(=O)[O-]	['C11145', 'C12560']	C[N+]1=CCCC1.CS(=O)(=O)[O-]	15.560470321095055	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])O	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])O	15.729272986552198	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C([NH-])=O	['C00086']	C[N+]1=CCCC1.[NH-]C([NH-])=O	15.74182103502322	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)O	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)O	15.807838253387198	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C=O	['C00488']	C[N+]1=CCCC1.[NH-]C=O	15.92772907692736	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=N[O-]	['C00088']	C[N+]1=CCCC1.O=N[O-]	15.934639481588457	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCS(=O)(=O)[O-]	['C00593']	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	15.988630637554373	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[O-]	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	16.00659369270775	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CP(=O)([O-])[O-]	['C17943']	C[N+]1=CCCC1.O=CP(=O)([O-])[O-]	16.07413012795473	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=C(C[O-])C[O-]	['C00184']	C[N+]1=CCCC1.O=C(C[O-])C[O-]	16.089394169037984	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S([O-])[O-]	['C00094', 'C11481']	C[N+]1=CCCC1.O=S([O-])[O-]	16.13182865342294	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C=O	['C00424', 'C00937']	C[N+]1=CCCC1.CC([O-])C=O	16.179385184548607	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C(C)[O-]	['C00810', 'C01769']	C[N+]1=CCCC1.CC(=O)C(C)[O-]	16.1862261655452	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CCCC[O-]	['C06142']	C[N+]1=CCCC1.CCCC[O-]	16.19997204286988	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	[Cl-]	['C00698']	C[N+]1=CCCC1.[Cl-]	16.24797040915563	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	O=[N+]([O-])[O-]	['C00244']	CC[N+](CC)(CC)CC.O=[N+]([O-])[O-]	16.248843965310268	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	16.250466458293246	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	C[O-]	['C00132']	CC[N+](CC)(CC)CC.C[O-]	16.31823701248763	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)([O-])C#N	['C02659']	C[N+]1=CCCC1.CC(C)([O-])C#N	16.32763636354718	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCP(=O)([O-])[O-]	['C03167']	C[N+]1=CCCC1.O=CCP(=O)([O-])[O-]	16.347445979124636	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	[O-]CC[O-]	['C01380']	CC[N+](CC)(CC)CC.[O-]CC[O-]	16.37882516927224	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	CC[N+](CC)(CC)CC.CC([O-])C(C)[O-]	16.387882693825212	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])CO	['C00583']	C[N+]1=CCCC1.CC([O-])CO	16.39446007029691	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	N#C[O-]	['C01417']	C[N+]1=CCCC1.N#C[O-]	16.401445705724136	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	C=CC([NH-])=O	['C01659']	C[N+]1=CCCC1.C=CC([NH-])=O	16.40199648075974	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CP(=O)([O-])[O-]	['C20396']	CC[N+](CC)(CC)CC.CP(=O)([O-])[O-]	16.40348456638534	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(O)C[O-]	['C00583']	C[N+]1=CCCC1.CC(O)C[O-]	16.415022711721488	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CC(C)[O-]	['C01845']	CC[N+](CC)(CC)CC.CC(C)[O-]	16.427510002141258	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=C[O-]	['C00058']	C[N+]1=CCCC1.O=C[O-]	16.541335602093273	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CP(=O)([O-])O	['C17943']	C[N+]1=CCCC1.O=CP(=O)([O-])O	16.556141913298266	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S([O-])O	['C00094', 'C11481']	C[N+]1=CCCC1.O=S([O-])O	16.571822982454524	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCC[O-]	['C00969']	C[N+]1=CCCC1.O=CCC[O-]	16.592362383367647	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	C[N-]C([NH-])=O	['C16363']	C[N+]1=CCCC1.C[N-]C([NH-])=O	16.614390291833356	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC[O-]	['C00266']	C[N+]1=CCCC1.O=CC[O-]	16.64180309103093	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)(O)[S-]	['C00320']	C[N+]1=CCCC1.O=S(=O)(O)[S-]	16.649697923597905	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=C([O-])[O-]	['C00288', 'C01353']	C[N+]1=CCCC1.O=C([O-])[O-]	16.654549175344847	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC([O-])C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])C[O-]	16.699073246696408	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CC([O-])C[O-]	['C00583']	CC[N+](CC)(CC)CC.CC([O-])C[O-]	16.702078709302693	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC	['C07512']	[O-]CCC[O-]	['C02457']	CC[N+](CC)(CC)CC.[O-]CCC[O-]	16.70764971152385	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CSCCS(=O)(=O)[O-]	['C03920']	C[N+]1=CCCC1.CSCCS(=O)(=O)[O-]	16.734478152038154	CCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)[O-]	['C01845']	C[N+]1=CCCC1.CC(C)[O-]	10.741747843019416	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	C[O-]	['C00132']	C[N+]1=CCCC1.C[O-]	10.768460775435853	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	10.818524201965175	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)[O-]	11.0625230452295	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	11.16126534059006	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC[O-]	['C00469']	C[N+]1=CCCC1.CC[O-]	11.333730045041527	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=[N+]([O-])[O-]	['C00244']	C[N+]1=CCCC1.O=[N+]([O-])[O-]	11.34749102407588	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CCC[O-]	['C02457']	C[N+]1=CCCC1.[O-]CCC[O-]	11.35539489778231	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CCC[O-]	['C05979']	C[N+]1=CCCC1.CCC[O-]	11.469082529950132	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C([NH-])=O	['C00086']	C[N+]1=CCCC1.[NH-]C([NH-])=O	11.854511468109548	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=C(C[O-])C[O-]	['C00184']	C[N+]1=CCCC1.O=C(C[O-])C[O-]	12.090276585402355	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)O	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)O	12.119780890782856	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C=O	['C00488']	C[N+]1=CCCC1.[NH-]C=O	12.16106441531887	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])[O-]	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])[O-]	12.18108680711695	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[Cl-]	['C00698']	C[N+]1=CCCC1.[Cl-]	12.205675895672728	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=N[O-]	['C00088']	C[N+]1=CCCC1.O=N[O-]	12.212585071518806	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CS(=O)(=O)[O-]	['C11145', 'C12560']	C[N+]1=CCCC1.CS(=O)(=O)[O-]	12.212896859685515	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C=O	['C00424', 'C00937']	C[N+]1=CCCC1.CC([O-])C=O	12.266503731704102	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	12.270922146803509	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C(C)[O-]	['C00810', 'C01769']	C[N+]1=CCCC1.CC(=O)C(C)[O-]	12.392717771832888	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	[O-]CC[O-]	['C01380']	CC[N+](CC)(CC)CC.[O-]CC[O-]	12.46264726585748	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=S([O-])[O-]	['C00094', 'C11481']	C[N+]1=CCCC1.O=S([O-])[O-]	12.464818470913357	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CCCC[O-]	['C06142']	C[N+]1=CCCC1.CCCC[O-]	12.48929367923304	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	C[O-]	['C00132']	CC[N+](CC)(CC)CC.C[O-]	12.52223214974202	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCS(=O)(=O)[O-]	['C00593']	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	12.551072536555454	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])CO	['C00583']	C[N+]1=CCCC1.CC([O-])CO	12.562745937355347	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[O-]	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	12.574955489209804	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(O)C[O-]	['C00583']	C[N+]1=CCCC1.CC(O)C[O-]	12.603448920937579	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC([O-])C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])C[O-]	12.640799684045055	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC[O-]	['C00266']	C[N+]1=CCCC1.O=CC[O-]	12.669461957660808	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCC[O-]	['C00969']	C[N+]1=CCCC1.O=CCC[O-]	12.673784723174082	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	N#C[O-]	['C01417']	C[N+]1=CCCC1.N#C[O-]	12.676097560318489	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CC(C)[O-]	['C01845']	CC[N+](CC)(CC)CC.CC(C)[O-]	12.733015253761293	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	C[N-]C([NH-])=O	['C16363']	C[N+]1=CCCC1.C[N-]C([NH-])=O	12.773555332703157	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	C=CC([NH-])=O	['C01659']	C[N+]1=CCCC1.C=CC([NH-])=O	12.797309188353253	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
CC[N+](CC)(CC)CC	['C07512']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	CC[N+](CC)(CC)CC.CC([O-])C(C)[O-]	12.819378448399158	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)([O-])C#N	['C02659']	C[N+]1=CCCC1.CC(C)([O-])C#N	12.827961165816825	CCC[n+]1ccn(CC)c1.F[B-](F)(F)F
